247	G	19717.59375	3290.083329998888	暖温性稀树灌木草丛
65	H	21292.59375	3434.71296000015	寒温山地硬叶常绿栎林
66	H	22522.59375	3374.71296000015	寒温山地硬叶常绿栎林
1338	E	9967.59375	3228.3240700000897	温性针叶林
248	G	18472.59375	3338.9722199989483	暖温性稀树灌木草丛
1339	E	10267.59375	3273.231480000075	温性针叶林
67	H	22042.59375	3164.3425900000148	寒温山地硬叶常绿栎林
1340	E	15052.59375	3138.0463000000454	温性针叶林
1341	E	14212.59375	3308.9722199989483	温性针叶林
409	C	16927.59375	3363.5092600001954	暖性针叶林
67	L	17572.59375	3301.564809998963	高山草甸
1342	E	15637.59375	3357.8611099990085	温性针叶林
120	J	8677.59375	3271.564809998963	高山流石滩疏生草甸
13	Q	22522.59375	2976.564809998963	落叶阔叶林
68	H	22387.59375	3354.1574099999852	寒温山地硬叶常绿栎林
1343	E	10612.59375	3170.083329998888	温性针叶林
1344	E	15067.59375	3288.4166700001806	温性针叶林
1345	E	16747.59375	3248.9722199989483	温性针叶林
1346	E	10957.59375	3314.71296000015	温性针叶林
1347	E	10897.59375	3314.71296000015	温性针叶林
1348	E	14482.59375	3288.4166700001806	温性针叶林
413	A	8467.59375	3297.8611099990085	冰雪
1349	E	14752.59375	3205.8240700000897	温性针叶林
1350	E	13612.59375	3297.8611099990085	温性针叶林
1351	E	9307.59375	3245.2685199989937	温性针叶林
249	G	20062.59375	3218.9722199989483	暖温性稀树灌木草丛
410	C	17362.59375	3271.564809998963	暖性针叶林
250	G	19732.59375	3008.60185000021	暖温性稀树灌木草丛
414	A	8362.59375	3232.21296000015	冰雪
251	G	21472.59375	2364.9907399988733	暖温性稀树灌木草丛
1352	E	10372.59375	3245.2685199989937	温性针叶林
69	H	21202.59375	3190.9166700001806	寒温山地硬叶常绿栎林
1353	E	11917.59375	3241.564809998963	温性针叶林
1354	E	12607.59375	3018.0463000000454	温性针叶林
1355	E	12292.59375	3228.4166700001806	温性针叶林
1356	E	11062.59375	3149.5277800001204	温性针叶林
1357	E	13927.59375	3254.71296000015	温性针叶林
124	K	16432.59375	3037.0277800001204	寒温性灌丛
252	G	18517.59375	3237.8611099990085	暖温性稀树灌木草丛
1358	E	9892.59375	3007.0277800001204	温性针叶林
411	C	17227.59375	3198.4166700001806	暖性针叶林
1359	E	13477.59375	3010.63889000006	温性针叶林
1360	E	11212.59375	3207.8611099990085	温性针叶林
1361	E	9457.59375	3181.564809998963	温性针叶林
1362	E	9592.59375	3121.564809998963	温性针叶林
1363	E	12472.59375	3153.5092600001954	温性针叶林
1364	E	13807.59375	3204.1574099999852	温性针叶林
415	A	8542.59375	3164.71296000015	冰雪
1365	E	15517.59375	2806.0092600001954	温性针叶林
1366	E	14197.59375	2772.4907399988733	温性针叶林
1367	E	10207.59375	3134.71296000015	温性针叶林
1368	E	14452.59375	2900.083329998888	温性针叶林
1369	E	16027.59375	2907.4907399988733	温性针叶林
416	A	7402.59375	2828.60185000021	冰雪
1370	E	14467.59375	3091.564809998963	温性针叶林
121	J	9082.59375	3072.8611099990085	高山流石滩疏生草甸
1371	E	12322.59375	3052.21296000015	温性针叶林
1372	E	14887.59375	3104.620370000135	温性针叶林
1373	E	11677.59375	3114.1574099999852	温性针叶林
1374	E	14047.59375	3084.1574099999852	温性针叶林
417	A	8572.59375	2980.9166700001806	冰雪
412	C	16717.59375	3087.8611099990085	暖性针叶林
413	C	17107.59375	3101.0092600001954	暖性针叶林
414	C	17422.59375	3074.71296000015	暖性针叶林
70	H	22102.59375	3031.564809998963	寒温山地硬叶常绿栎林
1375	E	14722.59375	2888.9722199989483	温性针叶林
1376	E	9982.59375	3031.564809998963	温性针叶林
418	A	8917.59375	3084.1574099999852	冰雪
253	G	19957.59375	3044.71296000015	暖温性稀树灌木草丛
1377	E	18202.59375	2909.5277800001204	温性针叶林
1378	E	13717.59375	2879.620370000135	温性针叶林
122	J	7087.59375	3001.564809998963	高山流石滩疏生草甸
419	A	8362.59375	2922.675929998979	冰雪
125	K	9142.59375	2999.4351900001056	寒温性灌丛
415	C	17302.59375	2922.675929998979	暖性针叶林
1379	E	10327.59375	1703.9722199989483	温性针叶林
126	K	16462.59375	2920.9166700001806	寒温性灌丛
252	D	22237.59375	2498.60185000021	针阔混交林
254	G	20902.59375	2918.9722199989483	暖温性稀树灌木草丛
1380	E	14887.59375	3011.0092600001954	温性针叶林
1381	E	12007.59375	3011.0092600001954	温性针叶林
71	H	16837.59375	3048.5092600001954	寒温山地硬叶常绿栎林
420	A	8842.59375	2997.8611099990085	冰雪
421	A	8662.59375	3011.0092600001954	冰雪
1382	E	11002.59375	2994.1574099999852	温性针叶林
416	C	16957.59375	2902.120370000135	暖性针叶林
123	J	7042.59375	2652.305559998844	高山流石滩疏生草甸
1383	E	9967.59375	2737.0277800001204	温性针叶林
1384	E	13582.59375	2902.120370000135	温性针叶林
422	A	7477.59375	2937.8611099990085	冰雪
1385	E	13852.59375	2872.120370000135	温性针叶林
1386	E	9802.59375	2951.0092600001954	温性针叶林
1387	E	12247.59375	2885.2685199989937	温性针叶林
1388	E	12127.59375	2898.4166700001806	温性针叶林
127	K	9262.59375	2830.9166700001806	寒温性灌丛
1389	E	15217.59375	2911.564809998963	温性针叶林
417	C	17617.59375	2898.4166700001806	暖性针叶林
1390	E	13072.59375	2815.8240700000897	温性针叶林
255	G	20047.59375	2750.083329998888	暖温性稀树灌木草丛
1391	E	11152.59375	2855.2685199989937	温性针叶林
1392	E	10237.59375	2941.564809998963	温性针叶林
253	D	13687.59375	2359.71296000015	针阔混交林
128	K	10762.59375	2894.71296000015	寒温性灌丛
14	Q	22402.59375	2868.4166700001806	落叶阔叶林
1393	E	11602.59375	2789.5277800001204	温性针叶林
1394	E	9742.59375	2789.5277800001204	温性针叶林
256	G	21277.59375	2750.083329998888	暖温性稀树灌木草丛
1395	E	11947.59375	2894.71296000015	温性针叶林
423	A	8962.59375	2851.564809998963	冰雪
257	G	20797.59375	1304.8981499988586	暖温性稀树灌木草丛
258	G	18382.59375	2759.5277800001204	暖温性稀树灌木草丛
424	A	8557.59375	2742.675929998979	冰雪
1396	E	15037.59375	2365.083329998888	温性针叶林
259	G	18532.59375	2891.0092600001954	暖温性稀树灌木草丛
129	K	9127.59375	2740.9166700001806	寒温性灌丛
130	K	10372.59375	2887.305559998844	寒温性灌丛
260	G	18367.59375	2861.0092600001954	暖温性稀树灌木草丛
425	A	8797.59375	2821.564809998963	冰雪
418	C	17122.59375	2795.2685199989937	暖性针叶林
419	C	17557.59375	2808.4166700001806	暖性针叶林
261	G	19312.59375	2451.8425900000148	暖温性稀树灌木草丛
28	O	21037.59375	2778.4166700001806	亚高山草甸
1397	E	14902.59375	2436.564809998963	温性针叶林
1398	E	12472.59375	2804.71296000015	温性针叶林
1399	E	12082.59375	2194.71296000015	温性针叶林
131	K	10327.59375	2673.231480000075	寒温性灌丛
1400	E	10957.59375	2628.3240700000897	温性针叶林
1401	E	11932.59375	2778.4166700001806	温性针叶林
1402	E	12937.59375	2738.9722199989483	温性针叶林
1403	E	15307.59375	2646.9351900001056	温性针叶林
1404	E	11032.59375	2784.1574099999852	温性针叶林
132	K	17002.59375	2680.9166700001806	寒温性灌丛
133	K	10387.59375	2787.8611099990085	寒温性灌丛
1405	E	16027.59375	2577.4907399988733	温性针叶林
254	D	22267.59375	2630.083329998888	针阔混交林
1406	E	9577.59375	2618.9722199989483	温性针叶林
1407	E	13312.59375	2742.8611099990085	温性针叶林
1408	E	15097.59375	2618.9722199989483	温性针叶林
1409	E	13537.59375	2731.564809998963	温性针叶林
262	G	19897.59375	2341.194440000225	暖温性稀树灌木草丛
282	B	20212.59375	2733.5092600001954	干热灌丛
1410	E	14032.59375	2568.3240700000897	温性针叶林
15	Q	22402.59375	2705.2685199989937	落叶阔叶林
426	A	8722.59375	2620.9166700001806	冰雪
1411	E	13852.59375	2622.675929998979	温性针叶林
1412	E	13942.59375	2697.8611099990085	温性针叶林
134	K	10162.59375	2711.0092600001954	寒温性灌丛
1413	E	14407.59375	2369.1574099999852	温性针叶林
255	D	16462.59375	2513.7870399989188	针阔混交林
427	A	8767.59375	2466.9351900001056	冰雪
1414	E	14257.59375	2667.8611099990085	温性针叶林
1415	E	14752.59375	2575.8240700000897	温性针叶林
1416	E	15232.59375	2536.3796299989335	温性针叶林
263	G	21487.59375	1971.0092600001954	暖温性稀树灌木草丛
428	A	8677.59375	2641.564809998963	冰雪
429	A	8917.59375	2628.4166700001806	冰雪
420	C	17482.59375	2562.675929998979	暖性针叶林
421	C	17737.59375	2667.8611099990085	暖性针叶林
264	G	21112.59375	2483.7870399989188	暖温性稀树灌木草丛
135	K	16582.59375	2664.1574099999852	寒温性灌丛
1417	E	16522.59375	2056.0092600001954	温性针叶林
1418	E	14782.59375	2427.675929998979	温性针叶林
430	A	7642.59375	2568.4166700001806	冰雪
1419	E	11797.59375	2607.8611099990085	温性针叶林
265	G	18457.59375	2607.8611099990085	暖温性稀树灌木草丛
431	A	8182.59375	2634.1574099999852	冰雪
1420	E	12127.59375	2581.564809998963	温性针叶林
1421	E	13087.59375	2279.1574099999852	温性针叶林
136	K	9127.59375	2581.564809998963	寒温性灌丛
1422	E	13297.59375	2515.8240700000897	温性针叶林
1423	E	13762.59375	2521.564809998963	温性针叶林
432	A	7537.59375	2472.675929998979	冰雪
266	G	19357.59375	2328.0463000000454	暖温性稀树灌木草丛
433	A	8062.59375	2553.5092600001954	冰雪
137	K	10612.59375	2525.2685199989937	寒温性灌丛
267	G	19057.59375	2551.564809998963	暖温性稀树灌木草丛
138	K	9502.59375	2416.3796299989335	寒温性灌丛
1424	E	10357.59375	2508.4166700001806	温性针叶林
1425	E	18157.59375	2440.9166700001806	温性针叶林
1426	E	12397.59375	2547.8611099990085	温性针叶林
1427	E	15802.59375	2521.564809998963	温性针叶林
422	C	17587.59375	2521.564809998963	暖性针叶林
139	K	16687.59375	2491.564809998963	寒温性灌丛
140	K	10672.59375	2369.620370000135	寒温性灌丛
1428	E	18217.59375	2328.3240700000897	温性针叶林
141	K	9247.59375	2390.2685199989937	寒温性灌丛
1429	E	14077.59375	2504.620370000135	温性针叶林
1430	E	15592.59375	2146.0092600001954	温性针叶林
72	H	17812.59375	2382.675929998979	寒温山地硬叶常绿栎林
142	K	9727.59375	2392.120370000135	寒温性灌丛
434	A	8317.59375	2371.564809998963	冰雪
435	A	7357.59375	2431.564809998963	冰雪
1431	E	14467.59375	2313.231480000075	温性针叶林
268	G	20287.59375	2286.9351900001056	暖温性稀树灌木草丛
1432	E	18502.59375	2441.0092600001954	温性针叶林
269	G	19612.59375	2455.9166700001806	暖温性稀树灌木草丛
1433	E	12322.59375	2401.564809998963	温性针叶林
36	F	19957.59375	2424.1574099999852	河流
1434	E	11707.59375	2397.675929998979	温性针叶林
1435	E	13987.59375	2358.4166700001806	温性针叶林
37	F	20092.59375	2358.4166700001806	河流
73	H	17362.59375	2318.9722199989483	寒温山地硬叶常绿栎林
143	K	9862.59375	2411.0092600001954	寒温性灌丛
1436	E	13192.59375	2260.9166700001806	温性针叶林
1437	E	14197.59375	2198.231480000075	温性针叶林
144	K	9052.59375	2351.0092600001954	寒温性灌丛
423	C	18007.59375	2219.5277800001204	暖性针叶林
436	A	8482.59375	2377.305559998844	冰雪
1438	E	10282.59375	2382.8611099990085	温性针叶林
1439	E	9997.59375	2251.564809998963	温性针叶林
1440	E	11947.59375	2045.083329998888	温性针叶林
1441	E	13222.59375	2153.7870399989188	温性针叶林
1442	E	18592.59375	2307.8611099990085	温性针叶林
437	A	7597.59375	2262.8611099990085	冰雪
74	H	17872.59375	2281.564809998963	寒温山地硬叶常绿栎林
1443	E	18592.59375	2176.3796299989335	温性针叶林
1444	E	9952.59375	2067.675929998979	温性针叶林
438	A	8617.59375	2291.0092600001954	冰雪
1445	E	15967.59375	2212.21296000015	温性针叶林
145	K	9007.59375	2170.9166700001806	寒温性灌丛
1446	E	13507.59375	2225.2685199989937	温性针叶林
1447	E	12652.59375	2037.675929998979	温性针叶林
439	A	7462.59375	2223.5092600001954	冰雪
440	A	7642.59375	2116.3796299989335	冰雪
441	A	8347.59375	2247.8611099990085	冰雪
146	K	9337.59375	1958.60185000021	寒温性灌丛
270	G	21622.59375	2231.0092600001954	暖温性稀树灌木草丛
442	A	8617.59375	2217.8611099990085	冰雪
443	A	7672.59375	2191.564809998963	冰雪
444	A	8977.59375	2244.1574099999852	冰雪
1448	E	16657.59375	1783.9722199989483	温性针叶林
271	G	18937.59375	2231.0092600001954	暖温性稀树灌木草丛
1449	E	15982.59375	2142.8611099990085	温性针叶林
1450	E	12862.59375	2129.4351900001056	温性针叶林
445	A	8497.59375	1986.9351900001056	冰雪
272	G	19117.59375	2154.1574099999852	暖温性稀树灌木草丛
256	D	13942.59375	1842.3055599988438	针阔混交林
1451	E	15292.59375	2114.71296000015	温性针叶林
1452	E	12367.59375	2020.9166700001806	温性针叶林
273	G	19267.59375	1983.231480000075	暖温性稀树灌木草丛
424	C	17287.59375	1917.4907399988733	暖性针叶林
446	A	8167.59375	2167.21296000015	冰雪
447	A	8857.59375	2144.620370000135	冰雪
1453	E	11707.59375	1979.6203700001352	温性针叶林
425	C	17932.59375	2071.564809998963	暖性针叶林
75	H	17737.59375	2097.8611099990085	寒温山地硬叶常绿栎林
448	A	8707.59375	2052.8611099990085	冰雪
449	A	7432.59375	2097.8611099990085	冰雪
76	H	17662.59375	1990.9166700001806	寒温山地硬叶常绿栎林
257	D	13717.59375	2028.4166700001806	针阔混交林
147	K	9277.59375	2067.8611099990085	寒温性灌丛
426	C	17527.59375	1712.8611099990085	暖性针叶林
1454	E	16117.59375	1962.675929998979	温性针叶林
1455	E	16027.59375	1910.2685199989937	温性针叶林
1456	E	13432.59375	1958.9722199989483	温性针叶林
68	L	18187.59375	1910.2685199989937	高山草甸
1457	E	15577.59375	2007.8611099990085	温性针叶林
450	A	7927.59375	1994.71296000015	冰雪
124	J	7447.59375	1928.9722199989483	高山流石滩疏生草甸
274	G	19807.59375	1771.1944400002249	暖温性稀树灌木草丛
275	G	21187.59375	1829.6203700001352	暖温性稀树灌木草丛
1458	E	15787.59375	1786.0092600001954	温性针叶林
258	D	13597.59375	1921.564809998963	针阔混交林
16	Q	21937.59375	1829.5277800001204	落叶阔叶林
259	D	14392.59375	1632.3055599988438	针阔混交林
1459	E	18862.59375	1902.8611099990085	温性针叶林
276	G	20362.59375	1576.0092600001954	暖温性稀树灌木草丛
277	G	20182.59375	1654.8981499988586	暖温性稀树灌木草丛
451	A	8437.59375	1480.5463000000454	冰雪
77	H	17572.59375	1931.0092600001954	寒温山地硬叶常绿栎林
17	Q	22207.59375	1904.71296000015	落叶阔叶林
427	C	17737.59375	1874.71296000015	暖性针叶林
278	G	21517.59375	1780.9166700001806	暖温性稀树灌木草丛
279	G	20887.59375	1795.8240700000897	暖温性稀树灌木草丛
38	F	19987.59375	1842.8611099990085	河流
280	G	18937.59375	1726.3796299989335	暖温性稀树灌木草丛
1460	E	14707.59375	1902.8611099990085	温性针叶林
148	K	12862.59375	1686.9351900001056	寒温性灌丛
1461	E	11617.59375	1844.71296000015	温性针叶林
452	A	8077.59375	1765.8240700000897	冰雪
453	A	9007.59375	1331.9351900001056	冰雪
1462	E	11482.59375	1752.675929998979	温性针叶林
1463	E	12622.59375	1844.71296000015	温性针叶林
69	L	18382.59375	1801.564809998963	高山草甸
1464	E	12022.59375	1801.564809998963	温性针叶林
1465	E	12262.59375	1854.1574099999852	温性针叶林
260	D	13732.59375	1720.9166700001806	针阔混交林
1466	E	13417.59375	1615.8240700000897	温性针叶林
428	C	17482.59375	1824.1574099999852	暖性针叶林
1467	E	11857.59375	1842.8611099990085	温性针叶林
1468	E	18592.59375	1688.9722199989483	温性针叶林
1469	E	12142.59375	1698.4166700001806	温性针叶林
1470	E	11722.59375	1777.3055599988438	温性针叶林
1471	E	12352.59375	1737.8611099990085	温性针叶林
70	L	14107.59375	1383.1388900000602	高山草甸
1472	E	14707.59375	1672.1203700001352	温性针叶林
454	A	8572.59375	1563.231480000075	冰雪
71	L	18487.59375	1655.2685199989937	高山草甸
39	F	20077.59375	1642.1203700001352	河流
72	L	18367.59375	1668.4166700001806	高山草甸
149	K	13927.59375	1589.5277800001204	寒温性灌丛
73	L	18187.59375	1694.71296000015	高山草甸
281	G	19612.59375	1488.3240700000897	暖温性稀树灌木草丛
1473	E	18022.59375	1585.8240700000897	温性针叶林
1474	E	11752.59375	1664.71296000015	温性针叶林
1475	E	14812.59375	1546.3796299989335	温性针叶林
1476	E	12022.59375	1664.71296000015	温性针叶林
1477	E	15217.59375	1490.083329998888	温性针叶林
282	G	20737.59375	1582.1203700001352	暖温性稀树灌木草丛
283	G	18817.59375	1231.1944400002249	暖温性稀树灌木草丛
429	C	17572.59375	1529.5277800001204	暖性针叶林
1478	E	15907.59375	1687.21296000015	温性针叶林
430	C	17317.59375	1661.0092600001954	暖性针叶林
125	J	11947.59375	1101.3796299989335	高山流石滩疏生草甸
1479	E	15127.59375	1561.564809998963	温性针叶林
1480	E	16207.59375	1647.8611099990085	温性针叶林
261	D	13612.59375	1647.8611099990085	针阔混交林
126	J	9232.59375	1341.75	高山流石滩疏生草甸
74	L	18232.59375	1446.9351900001056	高山草甸
431	C	18187.59375	1325.083329998888	暖性针叶林
1481	E	18652.59375	1499.5277800001204	温性针叶林
1482	E	12577.59375	1604.71296000015	温性针叶林
1483	E	12982.59375	893.4166700001806	温性针叶林
1484	E	16612.59375	1587.8611099990085	温性针叶林
1485	E	15472.59375	1574.71296000015	温性针叶林
262	D	13822.59375	1109.25	针阔混交林
150	K	12757.59375	1334.3425900000148	寒温性灌丛
284	G	18712.59375	1557.8611099990085	暖温性稀树灌木草丛
